Player,Age,Position,CM,KG,Start,Sub,Mins,Goals,Assists,G+A,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season,Nationality,Country
A.Costa,39,Midfielder,177,74,17,7,1624,4,1,5,11,0,1.6,80.5,0.2,2,6.98,Valencia,2010/2011,ARG,Argentina
A.Costa,39,Midfielder,177,74,22,5,2033,5,2,7,12,1,1.6,78.8,0.4,2,6.99,Valencia,2011/2012,ARG,Argentina
A.Costa,39,Midfielder,177,74,26,5,2272,1,6,7,7,1,2.4,81.6,0.7,2,6.92,Valencia,2012/2013,ARG,Argentina
A.Cotan,28,Midfielder,175,69,2,0,180,0,0,0,1,0,0,90.3,2,0,7.06,Sevilla,2013/2014,ESP,Spain
A.Cotan,28,Midfielder,175,69,1,0,90,0,0,0,0,0,0,87,1,0,6.34,Sevilla,2015/2016,ESP,Spain
A.Crusat,41,Midfielder,165,65,30,4,2562,3,4,7,5,0,1.1,71,0.2,0,6.67,Almeria,2010/2011,ESP,Spain
A.Danjuma,27,Forward,178,74,17,6,1478,10,3,13,2,0,2.7,77,0.1,3,6.91,Villarreal,2021/2022,NLD,Netherlands
A.Danjuma,27,Forward,178,74,6,4,480,2,0,2,0,0,1.2,74.7,0,0,6.24,Villarreal,2022/2023,NLD,Netherlands
A.de la Bella,38,Defender,182,79,28,2,2529,0,1,1,4,0,0.6,68.1,1.1,0,6.86,Real Sociedad,2010/2011,ESP,Spain
A.de la Bella,38,Defender,182,79,21,0,1818,0,2,2,4,0,0.2,78.7,0.8,1,7.1,Real Sociedad,2011/2012,ESP,Spain
A.de la Bella,38,Defender,182,79,36,0,3209,3,2,5,7,0,0.6,79.9,1.3,1,7.07,Real Sociedad,2012/2013,ESP,Spain
A.de la Bella,38,Defender,182,79,16,1,1466,1,2,3,4,0,0.9,81.4,1.1,0,6.85,Real Sociedad,2013/2014,ESP,Spain
A.de la Bella,38,Defender,182,79,21,2,1907,1,2,3,4,0,0.5,74.9,1.5,1,6.79,Real Sociedad,2014/2015,ESP,Spain
A.de la Bella,38,Defender,182,79,14,1,1248,0,2,2,5,0,0.3,76.7,1.3,1,6.89,Real Sociedad,2015/2016,ESP,Spain
A.de la Bella,38,Defender,182,79,17,0,1529,0,1,1,4,0,0.4,82.8,1.5,0,6.92,Real Sociedad,2017/2018,ESP,Spain
A.Dealbert,41,Defender,185,80,10,4,994,0,0,0,2,0,0.2,84.7,1.4,0,6.74,Valencia,2010/2011,ESP,Spain
A.Dealbert,41,Defender,185,80,11,0,990,0,0,0,1,0,0,82.5,0.5,1,6.87,Valencia,2011/2012,ESP,Spain
A.Del Horno,43,Defender,183,72,21,1,1898,2,1,3,8,0,0.8,66.9,1.7,0,7.03,Levante,2010/2011,ESP,Spain
A.Del Horno,43,Defender,183,72,12,1,1050,0,0,0,6,0,0.7,70.4,1.9,0,6.98,Levante,2011/2012,ESP,Spain
A.del Moral,23,Midfielder,185,70,0,1,4,0,0,0,0,0,0,0,0,0,5.99,Villarreal,2022/2023,ESP,Spain
A.Delibasic,42,Forward,187,84,5,14,611,1,0,1,3,0,0.6,72.7,0.8,0,6.25,Rayo Vallecano,2011/2012,MNE,Montenegro
A.Delibasic,42,Forward,187,84,11,21,1250,6,1,7,6,0,0.8,73.5,1.2,0,6.43,Rayo Vallecano,2012/2013,MNE,Montenegro
A.Di Maria,36,Midfielder,180,75,29,6,2329,6,11,17,6,0,2.1,75.8,0,4,7.49,Real Madrid,2010/2011,ARG,Argentina
A.Di Maria,36,Midfielder,180,75,16,7,1351,5,15,20,5,1,2.1,74.8,0,2,7.4,Real Madrid,2011/2012,ARG,Argentina
A.Di Maria,36,Midfielder,180,75,22,10,1985,7,6,13,3,1,1.9,71.8,0,1,6.92,Real Madrid,2012/2013,ARG,Argentina
A.Di Maria,36,Midfielder,180,75,27,7,2384,4,17,21,6,0,1.8,82.1,0,1,7.46,Real Madrid,2013/2014,ARG,Argentina
A.Diaby,32,Forward,172,74,0,1,17,0,0,0,0,0,1,62.5,0,0,6.39,Getafe,2020/2021,MLI,Mali
A.Diaz,41,Defender,175,75,19,0,1710,0,1,1,8,0,0.5,71.1,0.2,0,6.67,Mallorca,2010/2011,ESP,Spain
A.Diaz,41,Defender,175,75,11,3,1002,0,0,0,4,0,0.8,72.7,0.4,0,6.41,Deportivo La Coruna,2012/2013,ESP,Spain
A.Dieguez,28,Defender,188,69,6,0,438,0,0,0,5,0,0.5,78.4,0.7,0,6.44,Deportivo Alaves,2017/2018,ESP,Spain
A.Dieguez,28,Defender,188,69,8,1,749,0,0,0,3,0,0.1,73,2,0,6.59,Huesca,2018/2019,ESP,Spain
A.Dominguez,34,Defender,189,83,17,2,1623,2,0,2,5,0,0.4,78.2,1.8,0,6.77,Atletico Madrid,2010/2011,ESP,Spain
A.Dominguez,34,Defender,189,83,22,6,2026,3,0,3,6,0,0.5,77.1,0.9,0,6.76,Atletico Madrid,2011/2012,ESP,Spain
A.Doucoure,31,Midfielder,184,75,13,2,1156,0,2,2,5,0,0.7,83.9,0.9,0,6.66,Granada,2015/2016,MLI,Mali
A.Duscher,44,Defender,174,72,14,5,1300,0,0,0,9,0,0.4,82.4,1.5,0,6.56,Espanyol,2010/2011,ARG,Argentina
A.Elustondo,29,Defender,180,71,4,0,320,1,0,1,2,0,0.8,72,1.8,0,7.33,Real Sociedad,2014/2015,ESP,Spain
A.Elustondo,29,Defender,180,71,30,1,2602,1,0,1,8,0,0.5,78.1,1.7,0,6.94,Real Sociedad,2015/2016,ESP,Spain
A.Elustondo,29,Defender,180,71,4,5,461,0,0,0,0,1,0.4,75.6,0.9,0,6.22,Real Sociedad,2016/2017,ESP,Spain
A.Elustondo,29,Defender,180,71,18,1,1598,3,2,5,1,0,0.6,85.8,2.2,2,7.14,Real Sociedad,2017/2018,ESP,Spain
A.Elustondo,29,Defender,180,71,24,3,2253,1,0,1,5,0,0.4,78.9,2.4,1,6.93,Real Sociedad,2018/2019,ESP,Spain
A.Elustondo,29,Defender,180,71,17,5,1504,0,1,1,4,0,0.4,82,3,0,6.66,Real Sociedad,2019/2020,ESP,Spain
A.Elustondo,29,Defender,180,71,22,1,1887,1,0,1,5,0,0.2,85.4,2.9,2,6.8,Real Sociedad,2020/2021,ESP,Spain
A.Elustondo,29,Defender,180,71,22,8,2102,4,1,5,3,1,0.5,83.8,1.9,3,6.77,Real Sociedad,2021/2022,ESP,Spain
A.Elustondo,29,Defender,180,71,16,9,1450,0,1,1,5,1,0.3,82.6,0.7,0,6.41,Real Sociedad,2022/2023,ESP,Spain
A.Embarba,31,Forward,173,66,0,11,333,0,1,1,0,0,0.9,79,0.2,0,6.38,Rayo Vallecano,2013/2014,ESP,Spain
A.Embarba,31,Forward,173,66,9,5,833,3,3,6,1,0,1.6,77.1,1,0,7.18,Rayo Vallecano,2014/2015,ESP,Spain
A.Embarba,31,Forward,173,66,19,9,1833,2,5,7,5,0,1.5,71.3,1,0,6.7,Rayo Vallecano,2015/2016,ESP,Spain
A.Embarba,31,Forward,173,66,27,9,2291,5,6,11,3,1,1.4,71.9,0.6,1,6.78,Rayo Vallecano,2018/2019,ESP,Spain
A.Embarba,31,Forward,173,66,17,1,1381,2,4,6,4,0,2.2,68.4,0.6,2,6.96,Espanyol,2019/2020,ESP,Spain
A.Embarba,31,Forward,173,66,0,1,34,0,0,0,0,0,2,75,0,0,6.72,Espanyol,2022/2023,ESP,Spain
A.Embarba,31,Forward,173,66,18,11,1477,4,3,7,3,1,1.7,74.8,0.3,3,6.8,Almeria,2022/2023,ESP,Spain
A.Embarba,31,Midfielder,173,66,24,8,1998,0,2,2,4,0,1.5,75.5,0.5,1,6.69,Espanyol,2021/2022,ESP,Spain
A.Escandell,28,Goalkeeper,185,71,3,0,270,0,0,0,0,0,0,49,0,0,6.77,Granada,2019/2020,ESP,Spain
A.Escandell,28,Goalkeeper,185,71,5,0,450,0,0,0,1,0,0,44.8,0.2,0,6.68,Granada,2020/2021,ESP,Spain
A.Escandell,28,Goalkeeper,185,71,4,1,284,0,0,0,1,1,0,51.3,0,0,6.27,Granada,2021/2022,ESP,Spain
A.Espino,32,Defender,172,71,31,1,2609,0,3,3,6,0,0.3,64.1,1.1,0,6.71,Cadiz,2020/2021,URY,Uruguay
A.Espino,32,Defender,172,71,37,0,3330,2,2,4,6,0,0.7,64.4,1.2,0,6.82,Cadiz,2021/2022,URY,Uruguay
A.Espino,32,Defender,172,71,35,1,3123,0,4,4,7,0,0.6,67.2,0.9,2,6.72,Cadiz,2022/2023,URY,Uruguay
A.Ezzalzouli,22,Forward,177,72,6,4,582,1,0,1,4,0,1.6,76.2,0.3,1,6.94,Barcelona,2021/2022,MAR,Morocco
A.Ezzalzouli,22,Forward,177,72,19,9,1516,4,2,6,2,2,1.4,74.2,0.1,2,6.65,Osasuna,2022/2023,MAR,Morocco
A.Fati,21,Forward,178,66,11,13,1027,7,1,8,2,1,1.4,85.7,0.3,0,6.73,Barcelona,2019/2020,ESP,Spain
A.Fati,21,Forward,178,66,6,1,437,4,0,4,1,0,2,83.8,0.3,2,7.38,Barcelona,2020/2021,ESP,Spain
A.Fati,21,Forward,178,66,3,7,334,4,0,4,0,0,1.8,85.1,0.1,0,6.7,Barcelona,2021/2022,ESP,Spain
A.Fati,21,Forward,178,66,12,24,1382,7,3,10,3,0,1.7,84.8,0.2,0,6.55,Barcelona,2022/2023,ESP,Spain
A.Febas,28,Forward,171,61,22,7,1700,0,3,3,4,0,0.3,85,0.1,0,6.49,Mallorca,2019/2020,ESP,Spain
A.Febas,28,Forward,171,61,1,3,115,0,0,0,1,0,0,86.8,0.3,0,6.06,Mallorca,2021/2022,ESP,Spain
A.Felip,31,Midfielder,180,77,0,10,83,0,0,0,0,0,0.3,79.6,0.4,0,6,Getafe,2014/2015,ESP,Spain
A.Fernandez,25,Goalkeeper,185,75,0,1,45,0,0,0,0,0,0,50,0,0,6.2,Osasuna,2016/2017,ESP,Spain
A.Fernandez,25,Goalkeeper,185,75,22,0,1980,0,0,0,0,0,0,72.6,0.3,1,6.64,Huesca,2020/2021,ESP,Spain
A.Fernandez,25,Goalkeeper,185,75,12,0,991,0,0,0,1,0,0,61.1,0.3,0,6.42,Espanyol,2022/2023,ESP,Spain
A.Fernandez,31,Midfielder,182,72,0,1,1,0,0,0,0,0,0,100,0,0,6,Real Madrid,2010/2011,ESP,Spain
A.Fernandez,31,Midfielder,182,72,3,18,550,0,1,1,0,0,0.5,82.5,0.6,0,6.34,Espanyol,2013/2014,ESP,Spain
A.Fernandez,31,Midfielder,182,72,2,3,149,0,0,0,0,0,0.4,86.7,0.4,0,6.18,Espanyol,2014/2015,ESP,Spain
A.Fernandez,31,Midfielder,182,72,21,4,1950,4,1,5,1,0,0.4,82,0.8,0,6.6,Cadiz,2020/2021,ESP,Spain
A.Fernandez,31,Midfielder,182,72,22,10,2051,3,2,5,2,0,0.7,81.8,0.6,1,6.54,Cadiz,2021/2022,ESP,Spain
A.Fernandez,31,Midfielder,182,72,17,11,1575,3,0,3,0,0,0.6,86.6,0.4,1,6.35,Cadiz,2022/2023,ESP,Spain
A.Fernandez,32,Goalkeeper,182,78,16,0,1440,0,0,0,0,0,0,52.9,0.3,1,6.72,Levante,2018/2019,ESP,Spain
A.Fernandez,32,Goalkeeper,182,78,36,0,3240,0,0,0,2,0,0,61.5,0.4,2,6.97,Levante,2019/2020,ESP,Spain
A.Fernandez,32,Goalkeeper,182,78,29,0,2610,0,0,0,0,0,0,72.2,0.1,0,6.42,Levante,2020/2021,ESP,Spain
A.Fernandez,32,Goalkeeper,182,78,13,0,1167,0,0,0,1,1,0,65.1,0.2,1,6.49,Levante,2021/2022,ESP,Spain
A.Fernandez,32,Goalkeeper,182,78,21,0,1890,0,0,0,1,0,0,61.4,0.1,2,6.85,Osasuna,2022/2023,ESP,Spain
A.Fernandez,37,Goalkeeper,187,82,37,1,3376,0,0,0,3,0,0,48.1,0.3,1,6.87,Osasuna,2011/2012,ESP,Spain
A.Fernandez,37,Goalkeeper,187,82,37,0,3330,0,0,0,2,0,0,43.3,0.4,2,6.84,Osasuna,2012/2013,ESP,Spain
A.Fernandez ,37,Midfielder,177,73,36,0,2900,6,5,11,8,1,1.6,78.5,1,0,6.9,Celta Vigo,2012/2013,ARG,Argentina
A.Fernandez,37,Goalkeeper,187,82,37,0,3301,0,0,0,2,1,0,52.2,0.4,1,6.68,Osasuna,2013/2014,ESP,Spain
A.Fernandez ,37,Midfielder,177,73,29,4,2354,2,4,6,6,0,1.7,80.6,0.8,2,6.78,Celta Vigo,2013/2014,ARG,Argentina
A.Fernandez ,37,Midfielder,177,73,24,6,2114,1,0,1,11,0,1.2,86.7,1,3,6.98,Celta Vigo,2014/2015,ARG,Argentina
A.Fernandez,37,Goalkeeper,187,82,37,0,3330,0,0,0,6,1,0,53.7,0.5,2,6.52,Granada,2015/2016,ESP,Spain
A.Fernandez ,37,Midfielder,177,73,11,2,857,0,0,0,4,0,0.3,85.8,0.5,0,6.87,Atletico Madrid,2015/2016,ARG,Argentina
A.Fernandez ,37,Midfielder,177,73,15,0,1338,1,1,2,7,0,0.6,90.3,1.1,0,7.17,Celta Vigo,2015/2016,ARG,Argentina
A.Fernandez ,37,Midfielder,177,73,2,1,143,0,0,0,0,0,0,90.7,1.7,0,6.87,Atletico Madrid,2016/2017,ARG,Argentina
A.Fernandez,37,Goalkeeper,187,82,14,1,1315,0,0,0,2,0,0,49.9,0.5,1,6.9,Villarreal,2016/2017,ESP,Spain
A.Fernandez ,37,Midfielder,177,73,1,4,105,0,0,0,1,0,0.2,81.7,0.4,0,6.29,Atletico Madrid,2017/2018,ARG,Argentina
A.Fernandez,37,Goalkeeper,187,82,3,0,226,0,0,0,0,0,0,58.3,0.7,0,6.62,Villarreal,2017/2018,ESP,Spain
A.Fernandez,37,Goalkeeper,187,82,6,0,540,0,0,0,2,0,0,69,0.2,0,6.73,Villarreal,2018/2019,ESP,Spain
A.Fernandez,37,Goalkeeper,187,82,4,0,360,0,1,1,1,0,0,75.5,0.8,0,6.79,Villarreal,2019/2020,ESP,Spain
A.Fernandez ,37,Midfielder,177,73,4,8,366,0,0,0,1,0,0,77.1,0.3,0,6.15,Cadiz,2020/2021,ARG,Argentina
A.Fernandez,37,Goalkeeper,187,82,16,0,1440,0,0,0,0,0,0,65.2,0.3,0,6.35,Huesca,2020/2021,ESP,Spain
A.Finnbogason,35,Forward,184,80,6,19,785,2,1,3,3,0,0.6,66.8,0.4,0,6.19,Real Sociedad,2014/2015,ISL,Iceland
A.Florenzi,33,Defender,173,67,9,3,755,0,0,0,1,1,0.7,77.4,0.3,0,6.42,Valencia,2019/2020,ITA,Italy
A.Floro Flores,40,Forward,181,68,5,5,503,1,0,1,4,0,2.6,61.9,3.1,1,6.51,Granada,2012/2013,ITA,Italy
A.Fontas,34,Defender,188,91,5,1,460,0,1,1,0,0,0,92.6,0.3,0,7.01,Barcelona,2010/2011,ESP,Spain
A.Fontas,34,Defender,188,91,1,0,80,0,0,0,0,0,0,93,1,0,6.55,Barcelona,2011/2012,ESP,Spain
A.Fontas,34,Defender,188,91,5,4,370,0,0,0,1,1,0.1,81.3,0.9,0,5.88,Mallorca,2012/2013,ESP,Spain
A.Fontas,34,Defender,188,91,35,0,3092,0,0,0,3,1,0.3,82.8,1.9,1,7.05,Celta Vigo,2013/2014,ESP,Spain
A.Fontas,34,Defender,188,91,33,1,2984,0,0,0,7,1,0.4,82.6,1.8,2,7.06,Celta Vigo,2014/2015,ESP,Spain
A.Fontas,34,Defender,188,91,6,1,540,1,0,1,1,0,0.3,89.7,1.6,0,6.89,Celta Vigo,2015/2016,ESP,Spain
A.Fontas,34,Defender,188,91,17,0,1462,1,1,2,6,1,0.2,81.7,1,0,6.71,Celta Vigo,2016/2017,ESP,Spain
A.Fontas,34,Defender,188,91,9,3,884,0,1,1,2,0,0.1,88.2,0.8,0,6.5,Celta Vigo,2017/2018,ESP,Spain
A.Gallar,32,Forward,176,71,10,15,1004,4,1,5,2,0,1.1,74.7,0.2,1,6.47,Huesca,2018/2019,ESP,Spain
A.Galvez,34,Defender,188,79,11,1,983,2,0,2,8,0,0.6,69.8,2.3,2,7.29,Sporting Gijon,2011/2012,ESP,Spain
A.Galvez,34,Defender,188,79,24,4,2245,0,0,0,11,1,0.4,82,2.8,1,7,Rayo Vallecano,2012/2013,ESP,Spain
A.Galvez,34,Defender,188,79,26,0,2220,2,1,3,12,1,0.9,84.2,1.6,2,7.01,Rayo Vallecano,2013/2014,ESP,Spain
A.Galvez,34,Defender,188,79,15,5,1329,0,0,0,4,0,0.3,73.4,1.4,0,6.72,Eibar,2016/2017,ESP,Spain
A.Galvez,34,Defender,188,79,18,0,1620,0,0,0,5,1,0.9,81,2.3,0,6.74,Las Palmas,2017/2018,ESP,Spain
A.Galvez,34,Defender,188,79,4,0,360,1,0,1,1,0,0.5,76.8,3,1,6.82,Eibar,2017/2018,ESP,Spain
A.Galvez,34,Defender,188,79,17,0,1418,1,0,1,6,0,0.4,81.1,2.1,0,6.73,Rayo Vallecano,2018/2019,ESP,Spain
A.Garcia,31,Forward,167,61,1,3,101,0,0,0,0,0,0,66.7,0,0,6.13,Granada,2013/2014,ESP,Spain
A.Garcia,26,Defender,173,68,0,1,12,0,0,0,0,0,2,72.7,0,0,5.96,Villarreal,2014/2015,ESP,Spain
A.Garcia,39,Goalkeeper,181,77,6,0,540,0,0,0,0,0,0,43.5,0,1,7.05,Sporting Gijon,2015/2016,ESP,Spain
A.Garcia,26,Defender,173,68,7,13,844,1,0,1,3,0,0.6,84.3,0.5,1,6.51,Girona,2017/2018,ESP,Spain
A.Garcia,26,Defender,173,68,5,6,437,0,1,1,1,0,0.3,87.6,0.5,0,6.31,Eibar,2018/2019,ESP,Spain
A.Garcia,31,Forward,167,61,17,18,1759,4,2,6,3,0,0.8,69.2,0.1,0,6.34,Rayo Vallecano,2018/2019,ESP,Spain
A.Garcia,26,Defender,173,68,20,11,1667,2,1,3,1,0,0.6,85,0.5,1,6.56,Girona,2018/2019,ESP,Spain
A.Garcia,39,Goalkeeper,181,77,17,0,1530,0,0,0,1,0,0,65.4,0.1,0,6.6,Rayo Vallecano,2018/2019,ESP,Spain
A.Garcia,26,Defender,173,68,5,6,437,0,1,1,1,0,0.3,87.6,0.5,0,6.31,Eibar,2020/2021,ESP,Spain
A.Garcia,31,Forward,167,61,34,2,3006,7,4,11,6,0,1.9,70.2,0.1,1,6.81,Rayo Vallecano,2021/2022,ESP,Spain
A.Garcia,31,Forward,167,61,34,1,2890,5,5,10,7,0,1.5,71.6,0.3,4,6.82,Rayo Vallecano,2022/2023,ESP,Spain
A.Garcia,26,Defender,173,68,26,4,2341,1,5,6,1,0,1.1,88.9,0.4,2,7.04,Girona,2022/2023,ESP,Spain
A.Garrido,20,Midfielder,170,63,0,1,6,0,0,0,0,0,0,100,0,0,6.24,Barcelona,2022/2023,ESP,Spain
A.Gayoso,30,Defender,171,71,0,1,5,0,0,0,0,0,0,20,0,0,6.02,Eibar,2015/2016,ESP,Spain
A.Geijo,41,Forward,188,81,10,14,1115,2,0,2,4,0,1,77.7,1,0,6.27,Granada,2011/2012,ESP,Spain
A.Ghezzal,39,Forward,186,78,9,7,854,2,2,4,1,0,1.3,72.4,0.8,1,6.66,Levante,2011/2012,ALG,Algeria
A.Gimenez,32,Forward,183,83,9,3,692,2,0,2,1,0,0.8,78.6,0.7,1,6.46,Mallorca,2011/2012,ESP,Spain
A.Gimenez,32,Forward,183,83,0,1,10,0,0,0,0,0,0,100,0,0,6.02,Mallorca,2012/2013,ESP,Spain
A.Gimenez,32,Forward,183,83,0,2,24,0,0,0,0,0,0,83.3,0.5,0,6.16,Elche,2013/2014,ESP,Spain
A.Gimenez,32,Forward,183,83,2,15,362,0,0,0,2,0,0.2,74.8,0.6,0,6.17,Elche,2014/2015,ESP,Spain
A.Gimenez,32,Forward,183,83,3,8,404,2,1,3,0,0,0.5,53.6,2,0,6.26,Cadiz,2020/2021,ESP,Spain
A.Gimenez,32,Forward,183,83,0,1,16,0,0,0,0,0,0,100,0,0,5.82,Cadiz,2022/2023,ESP,Spain
A.Gomes,30,Midfielder,188,84,31,2,2559,4,1,5,8,1,1.2,79.2,2.2,0,6.91,Valencia,2014/2015,PRT,Portugal
A.Gomes,30,Midfielder,188,84,27,3,2381,3,3,6,10,0,1.4,81,1.3,0,6.78,Valencia,2015/2016,PRT,Portugal
A.Gomes,30,Midfielder,188,84,17,13,1591,3,1,4,3,0,0.6,88.1,0.8,0,6.65,Barcelona,2016/2017,PRT,Portugal
A.Gomes,30,Midfielder,188,84,6,10,629,0,0,0,1,0,0.4,89.2,0.9,0,6.39,Barcelona,2017/2018,PRT,Portugal
A.Gomez,42,Midfielder,182,73,16,17,1484,1,0,1,1,0,0.9,77.7,0.4,0,6.45,Granada,2011/2012,ESP,Spain
A.Gomez,42,Midfielder,182,73,14,8,1261,0,0,0,2,0,1,79.8,1,0,6.41,Cordoba,2014/2015,ESP,Spain
A.Gomis,20,Goalkeeper,186,0,0,1,5,0,0,0,0,0,0,0,0,0,5.98,Atletico Madrid,2022/2023,ESP,Spain
A.Gonzalez,35,Midfielder,183,78,16,7,1323,0,1,1,2,0,1.3,76.6,1,0,6.57,Racing Santander,2010/2011,ESP,Spain
A.Gonzalez,34,Defender,178,72,3,0,262,0,0,0,2,0,0.3,70,1,0,6.84,Racing Santander,2010/2011,ESP,Spain
A.Gonzalez,35,Midfielder,183,78,29,6,2383,3,4,7,5,0,1.5,78.6,1.2,2,6.73,Racing Santander,2011/2012,ESP,Spain
A.Gonzalez,34,Defender,178,72,34,0,3031,1,0,1,14,0,0.3,67.7,0.8,1,6.88,Racing Santander,2011/2012,ESP,Spain
A.Gonzalez,35,Midfielder,183,78,8,13,793,0,1,1,5,0,1,77.3,0.9,0,6.32,Rayo Vallecano,2012/2013,ESP,Spain
A.Gonzalez,34,Defender,178,72,33,0,2942,1,0,1,12,2,0.6,70.2,2.3,0,6.85,Real Zaragoza,2012/2013,ESP,Spain
A.Gonzalez,35,Midfielder,183,78,10,7,974,1,0,1,5,0,1.4,86.2,1,0,6.45,Rayo Vallecano,2013/2014,ESP,Spain
A.Gonzalez,35,Midfielder,183,78,22,6,1914,0,1,1,8,0,1.1,76.1,2.5,0,6.57,Elche,2014/2015,ESP,Spain
A.Gonzalez,34,Defender,178,72,34,2,3047,1,0,1,11,0,0.3,74.4,1.9,1,6.77,Espanyol,2014/2015,ESP,Spain
A.Gonzalez,35,Midfielder,183,78,26,6,2233,5,0,5,6,0,1.4,73.4,1.9,1,6.62,Eibar,2015/2016,ESP,Spain
A.Gonzalez,34,Defender,178,72,36,0,3227,0,1,1,10,0,0.4,75.7,1.8,0,6.63,Espanyol,2015/2016,ESP,Spain
A.Gonzalez,34,Defender,178,72,2,0,180,0,0,0,2,0,1,69.4,0.5,0,5.73,Espanyol,2016/2017,ESP,Spain
A.Gonzalez,35,Midfielder,183,78,19,9,1538,7,1,8,3,0,1.5,74.1,1.5,0,6.59,Eibar,2016/2017,ESP,Spain
A.Gonzalez,34,Defender,178,72,21,3,1884,1,1,2,7,0,0.3,84.4,1.2,1,6.73,Villarreal,2016/2017,ESP,Spain
A.Gonzalez,35,Midfielder,183,78,27,2,2344,3,0,3,9,1,1.2,80.6,2.3,0,6.6,Malaga,2017/2018,ESP,Spain
A.Gonzalez,34,Defender,178,72,32,1,2899,0,2,2,13,1,0.5,83.7,1.9,0,6.76,Villarreal,2017/2018,ESP,Spain
A.Gonzalez,34,Defender,178,72,34,0,2967,1,2,3,13,2,0.4,79.9,2.5,2,6.66,Villarreal,2018/2019,ESP,Spain
A.Gonzalez,24,Forward,172,60,0,2,33,0,0,0,0,0,0.5,100,0.5,0,6.27,Celta Vigo,2020/2021,ESP,Spain
A.Gorosabel,27,Defender,174,70,1,1,76,0,0,0,0,0,0,86.8,0.5,0,6.3,Real Sociedad,2017/2018,ESP,Spain
A.Gorosabel,27,Defender,174,70,6,1,456,0,0,0,0,0,0.3,79,1,0,6.44,Real Sociedad,2018/2019,ESP,Spain
A.Gorosabel,27,Defender,174,70,8,6,715,0,0,0,2,0,0.1,76.9,0.6,0,6.37,Real Sociedad,2019/2020,ESP,Spain
A.Gorosabel,27,Defender,174,70,28,4,2391,0,1,1,3,0,0.3,80.8,0.7,0,6.71,Real Sociedad,2020/2021,ESP,Spain
A.Gorosabel,27,Defender,174,70,25,7,2298,0,4,4,4,0,0.3,84.9,0.7,0,6.66,Real Sociedad,2021/2022,ESP,Spain
A.Gorosabel,27,Defender,174,70,19,8,1712,0,0,0,3,0,0.5,86.7,0.7,1,6.49,Real Sociedad,2022/2023,ESP,Spain
A.Granell,35,Defender,181,78,33,1,2855,1,7,8,11,0,1.3,79.5,0.7,5,7.18,Girona,2017/2018,ESP,Spain
A.Granell,35,Defender,181,78,26,6,2392,0,4,4,5,0,1.2,76.1,1,1,6.87,Girona,2018/2019,ESP,Spain
A.Griezmann,32,Forward,176,73,34,3,2869,7,1,8,7,0,2,67.9,1.1,2,7.01,Real Sociedad,2010/2011,FRA,France
A.Griezmann,32,Forward,176,73,28,7,2621,7,4,11,5,0,2.7,73,0.9,5,7.21,Real Sociedad,2011/2012,FRA,France
A.Griezmann,32,Forward,176,73,32,2,2859,10,3,13,8,0,2.7,80.7,0.9,4,7.12,Real Sociedad,2012/2013,FRA,France
A.Griezmann,32,Forward,176,73,31,4,2666,16,3,19,5,0,3.2,77.3,1.2,4,7.22,Real Sociedad,2013/2014,FRA,France
A.Griezmann,32,Forward,176,73,29,8,2473,22,1,23,6,0,2.1,79.2,1.4,5,7.16,Atletico Madrid,2014/2015,FRA,France
A.Griezmann,32,Forward,176,73,36,2,3058,22,5,27,5,0,2.4,78.3,1.5,8,7.5,Atletico Madrid,2015/2016,FRA,France
A.Griezmann,32,Forward,176,73,36,0,3067,16,8,24,3,0,2.4,78.3,1.2,4,7.37,Atletico Madrid,2016/2017,FRA,France
A.Griezmann,32,Forward,176,73,30,2,2530,19,9,28,7,1,2.3,77.6,0.8,8,7.38,Atletico Madrid,2017/2018,FRA,France
A.Griezmann,33,Forward,176,73,37,0,3204,15,9,24,5,0,3.1,78.3,1.1,4,7.29,Atletico Madrid,2018/2019,FRA,France
A.Griezmann,33,Forward,176,73,31,4,2562,9,4,13,2,0,1.6,81.8,0.9,1,6.97,Barcelona,2019/2020,FRA,France
A.Griezmann,33,Forward,176,73,32,4,2621,13,7,20,4,0,2,87.3,0.5,4,7.17,Barcelona,2020/2021,FRA,France
A.Griezmann,33,Forward,176,73,21,5,1709,3,4,7,3,0,1.7,80.7,1.2,0,6.8,Atletico Madrid,2021/2022,FRA,France
A.Griezmann,33,Forward,176,73,3,0,264,0,0,0,0,0,1.3,85.1,1.3,0,7.15,Barcelona,2021/2022,FRA,France
A.Griezmann,33,Forward,176,73,31,7,2863,15,16,31,2,0,2.9,82.4,0.7,13,7.69,Atletico Madrid,2022/2023,FRA,France
A.Guardado,37,Defender,169,60,18,2,1485,2,1,3,4,0,2.1,82.8,0.5,1,6.84,Deportivo La Coruna,2010/2011,MEX,Mexico
A.Guardado,37,Defender,169,60,26,6,2364,1,3,4,6,0,0.9,85.8,0.9,3,6.99,Valencia,2012/2013,MEX,Mexico
A.Guardado,37,Defender,169,60,12,4,1045,0,0,0,3,0,0.3,82.2,0.9,0,6.79,Valencia,2013/2014,MEX,Mexico
A.Guardado,37,Defender,169,60,25,4,2267,2,8,10,7,0,1.1,86.5,0.6,2,6.91,Real Betis,2017/2018,MEX,Mexico
A.Guardado,37,Defender,169,60,27,4,2340,0,4,4,8,0,0.8,88.9,0.5,0,6.55,Real Betis,2018/2019,MEX,Mexico
